인증번호,모델명,제품명,브랜드명,사업자구분,법정제품분류,리콜종류,리콜사업자명,제조국가명,제조사명,제조사국가명,리콜방법,위해유형,안전성조사명,등록일
CB064R764-7001,매직개구리알,개구리알(완구),,수입,완구>기타완구>기타,명령에따른리콜,은혜사,국외>아시아지역>중국,은혜사,국내>아시아지역>대한민국,교환수거,기타,4차,2019-12-11
CB065R0547-9001,워터비즈,개구리알(완구),,수입,완구>기타완구>기타,명령에따른리콜,소프트룸,국외>아시아지역>중국,PUJINGXIANYONGJIANCRAFTFACTORY,국외>아시아지역>중국,교환수거,기타,4차,2019-12-11
,,개구리알(완구),,수입,완구>기타완구>기타,명령에따른리콜,케이씨원,국외>아시아지역>중국,케이씨원,국내>아시아지역>대한민국,교환수거,기타,4차,2019-12-11
HH071366-11006G,HI-501,전기찜질기,,제조,전기기기>교류전원을사용하는전기찜질기발보온기>전기찜질기,명령에따른리콜,㈜한일의료기,국내>아시아지역>대한민국,㈜한일의료기,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
JH07757-14002,LIMUSINE-88,전기찜질기,천기권,제조,전기기기>교류전원을사용하는전기찜질기발보온기>전기찜질기,명령에따른리콜,㈜한국천기권의료기,국내>아시아지역>대한민국,㈜한국천기권의료기,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
HH071732-17003A,MDG-200A-2,전기찜질기,,제조,전기기기>교류전원을사용하는전기찜질기발보온기>전기찜질기,명령에따른리콜,엠디프라임,국내>아시아지역>대한민국,엠디프라임,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
JH07359-19001,GKMM-1903,전기요,,제조,전기기기>전기담요및매트전기침대>전기요,명령에따른리콜,진흥전자,국내>아시아지역>대한민국,진흥전자,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
HH071397-12004A,ID-777,전기요,,제조,전기기기>전기담요및매트전기침대>전기요,명령에따른리콜,삼원에스파,국내>아시아지역>대한민국,삼원에스파,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
HH071397-14007C,ID-700,전기요,,제조,전기기기>전기담요및매트전기침대>전기요,명령에따른리콜,삼원에스파,국내>아시아지역>대한민국,삼원에스파,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
HC07051-9006,SSH-3270S,전기요,,제조,전기기기>전기담요및매트전기침대>전기요,명령에따른리콜,(주)신우,국내>아시아지역>대한민국,(주)신우,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
HO07020-11003,B-200,전기매트,,제조,전기기기>전기담요및매트전기침대>전기매트,명령에따른리콜,한일온돌과학,국내>아시아지역>대한민국,한일온돌과학,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
HH071079-10006E,HM7700,전기매트,,제조,전기기기>전기담요및매트전기침대>전기매트,명령에따른리콜,(주)한미홈케어,국내>아시아지역>대한민국,(주)한미홈케어,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
HN07047-16002,3H2000,전기매트,,제조,전기기기>전기담요및매트전기침대>전기매트,명령에따른리콜,(유)한일온열기,국내>아시아지역>대한민국,(유)한일온열기,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
HH071350-12005,WJ-3636,전기매트,,제조,전기기기>전기담요및매트전기침대>전기매트,명령에따른리콜,(주)우진의료기,국내>아시아지역>대한민국,(주)우진의료기,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
HH071147-17023,HI-S151,전기매트,,제조,전기기기>전기담요및매트전기침대>전기매트,명령에따른리콜,한일의료기(주),국내>아시아지역>대한민국,한일의료기(주),국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
JH07143-15001A,WJ-100-A,전기방석,우진테크,제조,전기기기>교류전원을사용하는전기찜질기발보온기>전기방석,명령에따른리콜,우진테크,국내>아시아지역>대한민국,우진테크,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
HC07169-16001,HS-1500,전기방석,,제조,전기기기>교류전원을사용하는전기찜질기발보온기>전기방석,명령에따른리콜,한일온돌과학,국내>아시아지역>대한민국,한일온돌과학,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
HH071350-15006,WJ-9787,전기방석,,제조,전기기기>교류전원을사용하는전기찜질기발보온기>전기방석,명령에따른리콜,(주)우진의료기,국내>아시아지역>대한민국,(주)우진의료기,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
HE07034-16006,HFB-100,전기방석,,제조,전기기기>교류전원을사용하는전기찜질기발보온기>전기방석,명령에따른리콜,(주)한일의료기,국내>아시아지역>대한민국,(주)한일의료기,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
HL07022-15010,HL105,전기방석,,제조,전기기기>교류전원을사용하는전기찜질기발보온기>전기방석,명령에따른리콜,한일전기매트,국내>아시아지역>대한민국,한일전기매트,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
HO07022-15004,HI-10,전기방석,,제조,전기기기>교류전원을사용하는전기찜질기발보온기>전기방석,명령에따른리콜,㈜한일생활과학,국내>아시아지역>대한민국,㈜한일생활과학,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
JH07143-14001,WJ-200,전기방석,우진테크,제조,전기기기>교류전원을사용하는전기찜질기발보온기>전기방석,명령에따른리콜,우진테크,국내>아시아지역>대한민국,우진테크,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
HH071397-14009,NHI-400,전기방석,,제조,전기기기>교류전원을사용하는전기찜질기발보온기>전기방석,명령에따른리콜,삼원에스파,국내>아시아지역>대한민국,삼원에스파,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
HH071508-15010,DHP-2015,전기장판,,제조,전기기기>전기담요및매트전기침대>전기장판,명령에따른리콜,㈜대호플러스,국내>아시아지역>대한민국,대호플러스,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
HH07179-1003,Y-75,전기장판,,제조,전기기기>전기담요및매트전기침대>전기장판,명령에따른리콜,신유일전자,국내>아시아지역>대한민국,신유일전자,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
JU10174-18001,YC-3PW400,직류전원장치,ShenzhenZONSANInnovationTechnologyCo.Ltd,수입,정보통신사무기기>직류전원장치>직류전원장치,명령에따른리콜,(주)요이치,국외>아시아지역>중국,(주)요이치,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
HU10974-18002,LGC-PTA07,직류전원장치,,수입,정보통신사무기기>직류전원장치>직류전원장치,명령에따른리콜,포벨(FOBEL),국외>아시아지역>중국,포벨(FOBEL),국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
HU10848-17006D,KHC-1U12G,직류전원장치,,수입,정보통신사무기기>직류전원장치>직류전원장치,명령에따른리콜,디자인(주),국외>아시아지역>중국,디자인(주),국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
HU10841-15001B,ZF120A-1200200,직류전원장치,,수입,정보통신사무기기>직류전원장치>직류전원장치,명령에따른리콜,조일기전,국외>아시아지역>중국,조일기전,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
JH11746-16010,LT-SBA50R,LED등기구,,제조,조명기기>일반조명기구>LED등기구,명령에따른리콜,㈜수호조명,국내>아시아지역>대한민국,주식회사조일조명,국내>아시아지역>대한민국,교환수거,감전,4차,2019-12-11
HH11947-17022,3C-CBSR027DC70,LED등기구,,제조,조명기기>일반조명기구>LED등기구,명령에따른리콜,(주)쓰리씨라이팅인더스,국내>아시아지역>대한민국,(주)쓰리씨라이팅인더스,국내>아시아지역>대한민국,교환수거,감전,4차,2019-12-11
JH11030-3001,IT-2362,형광등기구,,수입,조명기기>일반조명기구>형광등기구,명령에따른리콜,주식회사인테크라이팅,국외>아시아지역>중국,주식회사인테크라이팅,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
JD11091-13001,ES1250W,조명기구용컨버터,,제조,조명기기>안정기및램프제어장치>조명기구용컨버터(LED전원공급장치포함),명령에따른리콜,엘이디라이테크,국내>아시아지역>대한민국,엘이디라이테크,국내>아시아지역>대한민국,교환수거,감전,4차,2019-12-11
HU07631-15005B,JM-812D,발욕조,HomeHealthcareElectronicsCo.Ltd,수입,전기기기>전기욕조>발욕조,명령에따른리콜,(주)우공사,국외>아시아지역>중국,(주)우공사,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
SU071138-10001,FB-2011A,발욕조,,수입,전기기기>전기욕조>발욕조,명령에따른리콜,주식회사세영,국외>아시아지역>중국,주식회사세영,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
XU110082-14003,W-6614,백열등기구,LingyuanLightingFactory,수입,조명기기>백열등기구>백열등기구·전기스탠드,명령에따른리콜,샛별하우스,국외>아시아지역>중국,샛별하우스,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
YU11165-19001,SPY-8,체인형등기구,ZhongshanCitySunilLighting,수입,조명기기>그밖의조명기구>체인형조명기구,명령에따른리콜,㈜에스아이조명,국외>아시아지역>중국,㈜에스아이조명,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-11
A051R034-4001A,DAST,가스라이터,,수입,생활용품>가스라이터>가스라이터,명령에따른리콜,디앤씨전지,국외>아시아지역>중국,디앤씨전지,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-12
A051H001-7002A,AGM-8804L-ll/전자식,가스라이터,,제조,생활용품>가스라이터>가스라이터,명령에따른리콜,아림전기,국내>아시아지역>대한민국,아림전기,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-12
A051R061-3001,KBJJ,가스라이터,,수입,생활용품>가스라이터>가스라이터,명령에따른리콜,한불산업,국외>아시아지역>중국,한불산업,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-12
A051R040-8001A,ZAGJANG-JAN,가스라이터,,수입,생활용품>가스라이터>가스라이터,명령에따른리콜,㈜레저피아,국외>아시아지역>일본,㈜레저피아,국내>아시아지역>대한민국,교환수거,화재및화상,4차,2019-12-12
B466R078-8001,L-LPV05,휴대용레이저용품,,수입,생활용품>휴대용레이저용품>휴대용레이저용품,명령에따른리콜,(주)그린전산,국외>아시아지역>중국,(주)그린전산,국내>아시아지역>대한민국,교환수거,기타,4차,2019-12-12
B466R078-8001,L-LPV05,휴대용레이저용품,,수입,생활용품>헬스기구>고정식운동기구,명령에따른리콜,(주)그린전산,국외>아시아지역>중국,(주)그린전산,국내>아시아지역>대한민국,교환수거,기타,4차,2019-12-12
B466R087-8001,SP-950,휴대용레이저용품,스마트포인터,수입,생활용품>휴대용레이저용품>휴대용레이저용품,명령에따른리콜,(주)엠엔지이,국외>아시아지역>중국,(주)엠엔지이,국내>아시아지역>대한민국,교환수거,기타,4차,2019-12-12
B466R087-8001,SP-950,휴대용레이저용품,스마트포인터,수입,생활용품>헬스기구>고정식운동기구,명령에따른리콜,(주)엠엔지이,국외>아시아지역>중국,(주)엠엔지이,국내>아시아지역>대한민국,교환수거,기타,4차,2019-12-12
B201R013-19002,BT-510-2,고령자용보행차(롤레이터),,수입,생활용품>고령자용보조차>고령자용보조차,명령에따른리콜,(주)한스전자,국외>아시아지역>중국,(주)한스전자,국내>아시아지역>대한민국,교환수거,기타,4차,2019-12-12
B201R013-19002,BT-510-2,고령자용보행차(롤레이터),,수입,생활용품>고령자용보조차>고령자용보행차,명령에따른리콜,(주)한스전자,국외>아시아지역>중국,(주)한스전자,국내>아시아지역>대한민국,교환수거,기타,4차,2019-12-12
B681R005-5001,아이리스핫팩-붙이는타입(양말용),온열팩,아이리스핫팩-붙이는타입(양말용),수입,생활용품>온열팩>분말형-붙이는타입,명령에따른리콜,㈜아이리스코리아,국외>아시아지역>일본,IRISFINEPRODUCTSCO.LTD.,국외>아시아지역>일본,교환수거,화재및화상,4차,2019-12-12
B681R005-5001,아이리스핫팩-붙이는타입(양말용),온열팩,아이리스핫팩-붙이는타입(양말용),수입,생활용품>운동용안전모>롤러스포츠용안전모,명령에따른리콜,㈜아이리스코리아,국외>아시아지역>일본,IRISFINEPRODUCTSCO.LTD.,국외>아시아지역>일본,교환수거,화재및화상,4차,2019-12-12
